FECHA,HORA,UBICACION,COORDENADAS
2025-02-02,12:01:00,ALLENDE OTE ZARAGOZA SUR  25 7797  100 18817    COLONIA   CENTRO DE APODACA APODACA NL   ESTACIONAMIENTO DE LA MUEBLERIA ELIZONDO,
2025-02-02,13:43:00,RIO GRIJALVA 300    COLONIA   PUEBLO NUEVO 1 APODACA NL,
2025-02-02,13:47:00,CARR APODACA JUAREZ LOMAS DE PORTUGAL      COLONIA   LOMAS DE LA PAZ APODACA NL   FUNERALES LOMAS DE PAZ,
2025-02-02,14:33:00,ARGELIA ECUADOR  ECUADOR 105    COLONIA   NUEVO AMANECER 1 APODACA NL,
2025-02-02,14:51:00,N 37 186       COLONIA   METROPLEX 2 APODACA NL,
2025-02-02,15:17:00,LOMAS DE BRASIL 324    COLONIA   LOMAS DE LA PAZ APODACA NL,
2025-02-02,15:52:00,FUENSANTA 901    COLONIA   PRADERAS 2 APODACA NL,
2025-02-02,16:09:00,INSPIRACION ALBERT SCHWEITZER    COLONIA   LOS ROBLES APODACA NL,
2025-02-02,16:58:00,AMADO NERVO C PELLICER  C PELLICER      COLONIA   SANTA CECILIA 7 APODACA NL,
2025-02-02,17:19:00,AV DE LOS EBANOS DE LA AMISTAD    COLONIA   LA HACIENDA 1 APODACA NL,
2025-02-02,17:42:00,RIO YAQUI RIO AMAZONAS    COLONIA   PUEBLO NUEVO 3 APODACA NL,
2025-02-02,19:08:00,RIO MARANON RIO IGUAZU    COLONIA  PUEBLO NUEVO 4 APODACA NL     HORA   18 21,
2025-02-02,19:17:00,FRANCIA BULGARIA      COLONIA  NUEVO AMANECER 1 APODACA NL     HORA  18 06,
2025-02-02,19:47:00,MISION RIAZA 511     COLONIA  MISION SAN PABLO 2 APODACA NL   HORA  19 46,
2025-02-02,20:34:00,TURIN PRAGA      COLONIA  PASEO DE LAS FLORES 2 APODACA NL      HORA  20 32,
2025-02-02,22:45:00,RIO GANGES 330  COLONIA  PUEBLO NUEVO 3 APODACA NL   HORA  22 44,
2025-02-03,02:06:00,GAVIOTA 248     COLONIA  PASEOS DE SANTA ROSA 3 APODACA NL   HORA  02 04,
2025-02-03,02:13:00,HIDALGO REFORMA       COLONIA  FRANCISCO MARTINEZ APODACA NL          HORA  02 05,
2025-02-03,02:57:00,A V LOS PINOS 229      COLONIA  LOS PINOS 1 APODACA NL       HORA  02 56,
2025-02-03,03:45:00,LOMAS DE TUNEZ 106  COLONIA  LOMAS DE LA PAZ APODACA NL       HORA  03 44,
2025-02-03,04:00:00,ABEDUL 111      COLONIA  ENRAMADA 3 APODACA NL        HORA  03 25,
2025-02-03,06:21:00,VICENTE ROJO 612  COLONIA  QUINTA COLONIAL 6 APODACA NL      HORA  06 20,
2025-02-03,07:09:00,BOSQUE DE SABINOS 146           Colonia  BOSQUES DE SAN MIGUEL 1 APODACA NL,
2025-02-03,10:21:00,HACIENDA LA ENRAMADA HACIENDA SAN CARLOS    Colonia  LOS PINOS 4 APODACA NL,
2025-02-03,11:23:00,ANA MARIA GARCIA AV CONCEPCION BARRAGAN  FRANCISCO PADUA 117 Colonia  MUJERES ILUSTRES FOM 4 APODACA NL,
2025-02-03,11:51:00,MONTEVIDEO 150     Colonia  PARAJE SANTA ROSA SEC SUR APODACA NL,
2025-02-03,13:00:00,CHIHUAHUA JALISCO  25 7433  100 17504    Colonia  SAN ANDRES APODACA NL,
2025-02-03,13:45:00,HACIENDA SAN FRANCISCO SAN FRANCISCO     COLONIA  EX HACIENDA SAN FRANCISCO 1 APODACA NL,
2025-02-03,13:54:00,C PORTUGAL   GUATEMALA   COL  NUEVO AMANECER 2 SEC,
2025-02-03,14:31:00,S 4 161    Colonia  METROPLEX 1 APODACA NL,
2025-02-03,14:48:00,ACCIDENTE DE TRANSITO SIN PERSONAS LESIONADAS  Colonia  VALLE DE LAS PALMAS 3 APODACA NL,
2025-02-03,14:55:00,LOMAS DE SAN VICENTE LOMAS DE ARABIA  LOMAS DE SAN VICENTE 0  Colonia  LOMAS DE LA PAZ APODACA NL,
2025-02-03,15:19:00,HERMOSILLO 134   COLONIA  NORIA SUR FOM 38 APODACA NL,
2025-02-03,15:59:00,LOMAS DE BRASIL LOMAS DE MONTERREY  25 70907  100 13662  Colonia  LOMAS DE LA PAZ APODACA NL,
2025-02-03,16:17:00,SAN AGUSTIN 651        Colonia  SAN IGNACIO APODACA NL,
2025-02-03,16:22:00,ANT CAM A SANTO DOMINGO CAM REAL MEZQUITAL SANTA ROSA Colonia  EL MEZQUITAL APODACA NL,
2025-02-03,16:44:00,RIO MOCTEZUMA RIO SAN JUAN  RIO SAN JUAN 208 Colonia  PUEBLO NUEVO 3 APODACA NL,
2025-02-03,17:01:00,GERANIO 339    Colonia  NUEVO LAS PUENTES 3 APODACA NL,
2025-02-03,17:09:00,SUIZA AV DE LAS FLORES  SUIZA 0  Colonia  PASEO DE LAS FLORES 1 APODACA NL,
2025-02-03,17:24:00,AV DE LA CONCORDIA ANCAFORT       Colonia  METROPLEX 1 APODACA NL,
2025-02-03,17:35:00,SAN ISIDRO 218     Colonia  COLINAS DE SAN MIGUEL APODACA NL,
2025-02-03,18:18:00,SUIZA AV DE LAS FLORES  SUIZA 0  Colonia  PASEO DE LAS FLORES 1 APODACA NL,
2025-02-03,20:21:00,AMAPOLA 425 ARRAYAN     COLONIA   LOS AMARANTOS APODACA NL,
2025-02-03,20:24:00,MARGARITAS 138 LAS NUBES    COLONIA   ARBOLADA FRACCIONAMIENTO APODACA NL,
2025-02-03,21:16:00,GUAYANA 114 KENIA    COLONIA   LOMAS DEL PEDREGAL APODACA NL,
2025-02-03,21:17:00,CARR APODACA JUAREZ CAM A SAN JAVIER    COLONIA   SAN JAVIER APODACA NL,
2025-02-03,21:44:00,CANADA INTERNACIONAL   25 75949   100 17757     COLONIA   PARQUE INDUSTRIAL HUINALA APODACA NL,
2025-02-03,21:49:00,URUGUAY 520 LIBIA    COLONIA   PRADOS DE LA CIENEGUITA APODACA NL,
2025-02-03,22:47:00,AV DE LA CONCORDIA AV E SEXTA    COLONIA   METROPLEX 1 APODACA NL,
2025-02-03,22:52:00,PRISCILIANO VILLARREAL 615 TOMASITA VILLARREAL CABALLERO     COLONIA   VILLA SOL APODACA NL,
2025-02-03,22:54:00,PUERTO VALLARTA 206 MASCOTA    COLONIA  NORIA SUR FOM 38 APODACA NL,
2025-02-03,23:17:00,AV MIGUEL ALEMAN CARR APODACA JUAREZ E 28 KM 1 C ARR APODACA JUAREZ E 28 KM 1    COLONIA   PARQUE INDUSTRIAL APODACA 1 APODACA NL,
2025-02-04,00:48:00,LOMAS DE MEXICO MANUEL CRESCENCIO REJON  25 718805  100 131852  MANUEL CRESCENCIO REJON 102    COLONIA   PRADERAS DE HUINALA APODACA NL,
2025-02-04,01:26:00,GUAYANA 114 KENIA    COLONIA   LOMAS DEL PEDREGAL APODACA NL,
2025-02-04,02:06:00,COREANOS 127 LIBANESES     COLONIA   ROBERTO ESPINOZA APODACA NL,
2025-02-04,07:11:00,TERPSICORE VENUS  VENUS  COLONIA  SAN MIGUEL GOLONDRINAS 4 APODACA NL       HORA  07 01,
2025-02-04,07:20:00,ALEMANES 131  Y LIBANESES           COLONIA  ROBERTO ESPINOZA APODACA NL         HORA  07 19,
2025-02-04,07:34:00,MADAGASCAR 630    Y NICARAGUA        COLONIA  PRADOS DE LA CIENEGUITA APODACA NL         HORA  07 27,
2025-02-04,07:46:00,CAELUM 340  Y CEFEHUS   COLONIA   CIUDAD NATURA APODACA NL            HORA  07 43,
2025-02-04,09:17:00,RIO NOGALES 729    COLONIA  PUEBLO NUEVO 5 APODACA NL       HORA  09 15,
2025-02-04,09:24:00,ECUADOR 105    COLONIA  NUEVO AMANECER 1 APODACA NL       HORA  09 21,
2025-02-04,10:38:00,N 29 415    COLONIA  METROPLEX 2 APODACA NL       HORA  10 35,
2025-02-04,11:44:00,ALEMANES 131      COLONIA  ROBERTO ESPINOZA APODACA NL      HORA  11 43,
2025-02-04,11:47:00,DIONE 216        COLONIA  COSMOPOLIS APODACA NL   HORA  11 45,
2025-02-04,12:41:00,MALI AV AFGANISTAN     COLONIA  PRADOS DE LA CIENEGUITA APODACA NL      HORA  12 40,
2025-02-04,13:48:00,BOLIVIA 422      COLONIA  NUEVO AMANECER 1 APODACA NL        HORA  131 44,
2025-02-04,14:48:00,CENZONTLE GRULLA  COLONIA  PASEOS DE SANTA ROSA 4 APODACA NL   HORA   14 22,
2025-02-04,15:13:00,AV MIGUEL ALEMAN AV DE LA CONCORDIA    COLONIA  PARQUE INDUSTRIAL KALOS APODACA NL   HORA   15 01,
2025-02-04,15:19:00,AV,
2025-02-04,16:01:00,GARDENIA 641  COLONIA  HACIENDA LAS MARGARITAS 2 APODACA NL   HORA  16 00,
2025-02-04,17:07:00,DIONE 216  COLONIA  COSMOPOLIS APODACA NL      HORA  17 05,
2025-02-04,17:12:00,ESCOBEDO SUR 400  COLONIA  CENTRO DE APODACA APODACA NL      HORA  17 11,
2025-02-04,17:47:00,3A PONIENTE AV PARQUE INDUSTRIAL MONTERREY    COLONIA  PARQUE INDUSTRIAL MONTERREY APODACA NL   HORA   17 37,
2025-02-04,18:35:00,AV SAN BENITO CARR HUINALA DULCES NOMBRES      COLONIA  SAN BENITO APODACA NL     HORA  18 31,
2025-02-04,18:39:00,AV VILLA DE SAN CARLOS CARR APODACA JUAREZ   COLONIA  VILLAS DE SAN CARLOS 1 APODACA NL      HORA  18 15,
2025-02-04,19:25:00,CIPRESAL 147             Colonia  HACIENDA LOS ENCINOS APODACA NL,
2025-02-04,20:16:00,HIDALGO PTE ITURBIDE NTE ITURBIDE SUR  ITURBIDE 153          Colonia  CENTRO DE APODACA APODACA NL,
2025-02-04,20:59:00,AV CONCEPCION BARRAGAN CIPRES MARABU   Colonia  ENRAMADA 4 APODACA NL,
2025-02-04,21:53:00,AV LAS PALMAS HUIZACHE PALO BLANCO  PALO BLANCO 439 25 79425  100 26786 Colonia  VALLE DE LAS PALMAS 4 APODACA NL,
2025-02-04,23:20:00,ALCATRAZ 608 Colonia  HACIENDA LAS MARGARITAS 2 APODACA NL,
2025-02-04,23:56:00,LIBANESES CHILENOS CHILENOS 120    Colonia  ROBERTO ESPINOZA APODACA NL,
2025-02-04,23:58:00,ARTURO MARTINEZ CALZADO PASEO VIRREY DE VELAZCO      Colonia  RINCONADA COLONIAL URBANO 9 APODACA NL,
2025-02-05,00:25:00,RIO EBRO 314            Colonia  PUEBLO NUEVO 1 APODACA NL,
2025-02-05,06:20:00,RIO ORINOCO CARR APODACA JUAREZ RIO ORINOCO Colonia  PUEBLO NUEVO 4 APODACA NL,
2025-02-05,08:02:00,BLVD JESUS DIONISIO GONZALEZ ANT CAM A SANTO DOMINGO    COLONIA   PARQUE FUNERAL SANTA ROSA APODACA NL,
2025-02-05,08:10:00,CARR A DULCES NOMBRES CARR APODACA JUAREZ MUNICIPIO DE APODACA APODACA NL    https   www google com maps q 25 701446  100 131224 z 18,
2025-02-05,09:52:00,CLAVEL 712   PASEO DE LAS ROSAS    COLONIA   VALLE DE LAS FLORES APODACA NL,
2025-02-05,10:25:00,AV VILLA DE SAN CARLOS RHODESIA DEL NORTE    COLONIA   VILLAS DE SAN CARLOS 3 APODACA NL,
2025-02-05,10:32:00,MORELOS NTE OAXACA    COLONIA   CENTRO DE APODACA APODACA NL,
2025-02-05,10:42:00,MARMOL 158 FLUORITA    COLONIA   VALTERRA RESIDENCIAL APODACA NL,
2025-02-05,10:50:00,PRIV RIO ORINOCO 308 RIO ORINOCO     COLONIA   PUEBLO NUEVO 5 APODACA NL,
2025-02-05,11:13:00,MATAMOROS PTE 800 ESTARDO GUAJARDO     COLONIA   CENTRO DE APODACA APODACA NL https   maps app goo gl Y95bhy6SKDQZv5Ux5,
2025-02-05,12:03:00,AV DAVID ALFARO SIQUEIROS 414 AV DIEGO RIVERA    COLONIA   QUINTA COLONIAL 1 APODACA NL COORDENADAS  25 80079   100 21804,
2025-02-05,12:05:00,ALFONSO CALDERON 130 RAUL CABALLERO    COLONIA   ALBERTA ESCAMILLA APODACA NL,
2025-02-05,13:05:00,REA 114 HIPERION     COLONIA   COSMOPOLIS APODACA NL https   maps app goo gl opq9Vy6xjKxA5gpEA,
2025-02-05,13:14:00,LAS NUBES LILAS  DALIAS 122   ARBOLADA FRACCIONAMIENTO APODACA NL,
2025-02-05,14:37:00,CARLOS FUENTES 280 JULIO VERNE     COLONIA   ASTURIAS APODACA NL,
2025-02-05,15:04:00,AV,
2025-02-05,15:07:00,AV MIGUEL ALEMAN MILIMEX    COLONIA   PARQUE INDUSTRIAL MILIMEX APODACA APODACA NL,
2025-02-05,15:13:00,PUERTO VALLARTA  206  MASCOTA  COL  NORIA SUR,
2025-02-05,16:56:00,RIO ACONCAGUA RIO USUMACINTA    COLONIA   PUEBLO NUEVO 5 APODACA NL,
2025-02-05,16:58:00,5 DE MAYO SUR ALDAMA OTE    COLONIA   CENTRO DE APODACA APODACA NL,
2025-02-05,17:04:00,AV MIGUEL ALEMAN PUENTE APODACA    COLONIA   CENTRO DE APODACA APODACA NL   COORDENADAS  25 77508   100 18728,
2025-02-05,18:21:00,AV ANDROMEDA 161    COLONIA   VALLE DE APODACA 1 APODACA NL https   maps app goo gl JccXvQfriimbpw3JA,
2025-02-05,18:52:00,CLAVEL 329 DALIA    COLONIA   ARTEMIO TREVINO APODACA NL,
2025-02-05,18:57:00,CARR A LAREDO JARDINES DE LA PRIMAVERA    COLONIA   BALCONES DEL NORTE 3 APODACA NL,
2025-02-05,21:33:00,AV,
2025-02-05,23:14:00,ELIAS FLORES SUR GARZA GARCIA OTE    COLONIA  CENTRO DE APODACA APODACA NL       HORA  23 13,
2025-02-06,00:42:00,S 10 552       COLONIA  METROPLEX 1 APODACA NL   HORA  00 41,
2025-02-06,02:01:00,DE LAS GALAXIAS 408  COLONIA  FUTURO APODACA APODACA NL        HORA   02 00,
2025-02-06,03:32:00,MARGARITAS PETUNIAS      COLONIA  JARDINES DE SAN ANDRES 1 APODACA NL   HORA   03 30,
2025-02-06,03:59:00,AV E SEXTA N 17  COLONIA  METROPLEX 2 APODACA NL      HORA  03 48,
2025-02-06,04:21:00,LOS RELICES 102     COLONIA  LOS PRADOS RESIDENCIAL APODACA NL   HORA  04 20,
2025-02-06,04:36:00,CLAVEL 329      COLONIA  ARTEMIO TREVINO APODACA NL        HORA  04 35,
2025-02-06,04:51:00,CEIBA 1009      COLONIA  EBANOS 8 APODACA NL      HORA  04 50,
2025-02-06,07:19:00,AV MIGUEL ALEMAN AV ANDRES GUAJARDO     COLONIA  PARQUE INDUSTRIAL APODACA 1 APODACA NL   HORA   07 17,
2025-02-06,09:11:00,CARR SAN MIGUEL HUINALA EBANO GASPAR CASTANO    COLONIA  RINCON DE HUINALA APODACA NL   HORA   09 09,
2025-02-06,09:13:00,CARR HUINALA DULCES NOMBRES DE LA SILLA  COLONIA  PARQUE INDUSTRIAL LA SILLA APODACA APODACA NL   HORA   08 53,
2025-02-06,10:07:00,MORELOS DOCTOR COSS PRIV MIGUEL ALEMAN    COLONIA  HUINALA APODACA NL       HORA   10 05,
2025-02-06,10:19:00,BLVD MIRADOR 1013  COLONIA  MUNICIPIO DE APODACA APODACA NL   HORA   10 10,
2025-02-06,10:36:00,ECUATORIANOS ARABES  COLONIA  ROBERTO ESPINOZA APODACA NL   HORA   10 33,
2025-02-06,11:33:00,JACARANDA 109  COLONIA  JARDINES DEL VIRREY APODACA NL   HORA   11 32,
2025-02-06,12:27:00,REPUBLICA DE CHILE 304    COLONIA  LAS AMERICAS APODACA NL   HORA   12 25,
2025-02-06,12:46:00,Clínica 21  Hospital de Zona   COLONIA  CENTRO DE MONTERREY    HORA   12 24,
2025-02-06,13:33:00,BLVD JULIAN TREVINO ELIZONDO GONZALO FRANKFORT  25 747238  100 200476  COLONIA  PARQUE INDUSTRIAL EL MILAGRO APODACA NL   HORA   13 32,
2025-02-06,14:23:00,LOMAS DE ETIOPIA 322    COLONIA  LOMAS DE LA PAZ APODACA NL   HORA   14 22,
2025-02-06,14:36:00,ESCOBEDO DE LA PENA 137  COLONIA  REFORMA 1 APODACA NL   HORA   14 32,
2025-02-06,15:08:00,CANADA 307    COLONIA  NUEVO AMANECER 1 APODACA NL   HORA   15 06,
2025-02-06,15:29:00,CARR AL AEROPUERTO CARR AL AEROPUERTO F 54 KM 0  COLONIA  MUNICIPIO DE APODACA APODACA NL   HORA   15 18,
2025-02-06,15:43:00,AV DE LA CONCORDIA CAM REAL MEZQUITAL SANTA ROSA       COLONIA  EBANOS 5 APODACA NL   HORA,
2025-02-06,16:00:00,MATAMOROS PTE AV DE LA CONCORDIA  COLONIA  MUNICIPIO DE APODACA APODACA NL   HORA   15 57,
2025-02-06,16:08:00,AV ANDROMEDA PEGASO   COLONIA  COSMOPOLIS 8 APODACA NL   HORA   16 06,
2025-02-06,17:34:00,YUCA 121  COLONIA  PRADOS DE SANTA ROSA APODACA NL   HORA   17 33,
2025-02-06,17:54:00,S 4 AV METROPLEX  S 4 307    COLONIA  METROPLEX 1 APODACA NL   HORA   17 53,
2025-02-06,18:47:00,CARR AL AEROPUERTO AV MIGUEL ALEMAN  COLONIA  PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA NL   HORA   18 30,
2025-02-06,19:37:00,NINO ARTILLERO 205 TLAPACOYA  COLONIA  VALLE DE HUINALA 2 APODACA NL   HORA  19 36,
2025-02-06,19:54:00,AV GOLONDRINAS 514 GRULLA  COLONIA  PASEOS DE SANTA ROSA 4 APODACA NL     HORA   19 53,
2025-02-06,20:35:00,HACIENDA JACARANDAS 461 HACIENDA SANTA MONICA   COLONIA  LOS PINOS 5 APODACA NL     HORA   20 34,
2025-02-06,21:09:00,ZAPOPAN 126 PRIV ZAPOPAN  COLONIA  NORIA NORTE FOM 39 APODACA NL       HORA   21 04,
2025-02-06,21:11:00,N 5 466 E CUARTA  COLONIA  METROPLEX 1 APODACA NL   HORA   21 10,
2025-02-06,21:15:00,RIO SAN FRANCISCO 246 RIO NAPO  COLONIA  PUEBLO NUEVO 4 APODACA NL   HORA   21 13,
2025-02-06,22:11:00,VALLE DE POANAS 1026 VALLE DE MAYO  COLONIA  VALLE DE LOS NOGALES 1 APODACA NL   HORA   22 10,
2025-02-06,22:44:00,PRIV MADEIRA 101 CAM DE LOS MAGUEYES  COLONIA  MADEIRA RESIDENCIAL APODACA NL 25 71879   100 16619   HORA   22 41,
2025-02-06,23:21:00,N 5 466 E CUARTA  COLONIA  METROPLEX 1 APODACA NL   HORA   23 20,
2025-02-06,23:31:00,LUIS G URBINA 1006 MAPLE  COLONIA  SANTA CECILIA 2 APODACA NL   HORA   23 30,
2025-02-06,23:51:00,AV MIGUEL ALEMAN BLVD JULIAN TREVINO ELIZONDO     COLONIA  PARQUE INDUSTRIAL EL MILAGRO APODACA NL   HORA   23 50,
2025-02-07,00:05:00,AV MIGUEL ALEMAN INDEPENDENCIA  COLONIA  PARQUE INDUSTRIAL EL MILAGRO APODACA NL   HORA  00 01,
2025-02-07,00:25:00,PORTAL DE SEGOVIA 424 RIO MISSOURI  COLONIA  MISION DE HUINALA 1 APODACA NL   HORA   00 24,
2025-02-07,01:06:00,CANADA 311 CUBA  COLONIA  NUEVO AMANECER 1 APODACA NL COORDENADAS  25 77931   100 25167   HORA   01 04,
2025-02-07,02:16:00,VICENTE GUERRERO 208 PEDRO MARIA ANAYA  COLONIA  JERONIMO TREVINO APODACA NL COORDENADAS  25 73645   100 16392   HORA   02 14,
2025-02-07,04:54:00,A V ISIDORO SEPULVEDA MARTINEZ 815 DEL PARQUE   COLONIA  PRIVADAS DEL PARQUE APODACA NL     HORA   04 53,
2025-02-07,06:08:00,SANTA BALVINA 106 CARR SAN MIGUEL HUINALA  COLONIA  SANTA MONICA APODACA NL   HORA   06 07,
2025-02-07,08:01:00,GARZA GARCIA PTE GUERRERO SUR          COLONIA  CENTRO DE APODACA APODACA NL         HORA   07 59,
2025-02-07,08:26:00,donde ahí que recoger al paciente    avenida Héctor caballero  727   Colonia    noria norte  Entre tuito y Atoyac    Lugar de destino    clínica Nova     Horario de traslado    antes de las 10 00 am   tenemos que estar antes por qué la cita es alas 10 de la mañana,
2025-02-07,08:41:00,JARDINES DEL OLMO 271     COLONIA  JARDINES DE MONTERREY 1 APODACA NL      HORA   08 38,
2025-02-07,08:56:00,MARRUECOS RUSIA  RUSIA 540     COLONIA  PRADOS DE LA CIENEGUITA APODACA NL      HORA   08 54,
2025-02-07,10:01:00,AV MIGUEL ALEMAN BLVD TLC  COLONIA  PARQUE ESTIVA  25 786015    100 155416    HORA   08 56,
2025-02-07,10:27:00,FELIPE ANGELES 225      COLONIA    MOISES SAENZ APODACA NL      HORA   250484673,
2025-02-07,10:42:00,AV DE LA CONCORDIA BLVD JESUS DIONISIO GONZALEZ  COLONIA  ARBADO SEC MONARCA APODACA NL     HORA   10 40,
2025-02-07,11:07:00,S8  504 E DECIMA COL  METROPLEX,
2025-02-07,12:12:00,VALLE DE SANTIAGO 716B 15 DE SEPTIEMBRE  COLONIA  VALLE DE HUINALA 5 APODACA NL   HORA   12 10,
2025-02-07,12:35:00,ÁSEO DE LAS AVELLANAS 105  COLONIA  MISION DE LOS OLIVOS   HORA  12 33,
2025-02-07,12:38:00,GUANAJUATO 421 DESIERTO DE TAKLA MAKAN  COLONIA  COLONIAL HUINALA APODACA NL   HORA  12 22,
2025-02-07,13:17:00,SAN FRANCISCO 105  HIDALGO OTE  COLONIA  CENTRO DE APODACA APODACA NL   HORA   13 14,
2025-02-07,14:31:00,AV SAN ISIDRO RIO ORINOCO  COLONIA  SAN ISIDRO 1 APODACA NL   HORA  13 57,
2025-02-07,14:59:00,CTO VIRREYES PTE 109  COLONIA  JARDINES DEL VIRREY APODACA NL   HORA  14 48,
2025-02-07,15:45:00,BLVD JULIAN TREVINO ELIZONDO CARR A HUINALA  COLONIA  HUINALA   HORA   15 13,
2025-02-07,15:47:00,AV MIGUEL ALEMAN CARR AL AEROPUERTO    COLONIA  MUNICIPIO DE APODACA APODACA NL      HORA   15 40,
2025-02-07,16:10:00,GUAYANA 114 KENIA  COLONIA  LOMAS DEL PEDREGAL APODACA NL   HORA  16 08,
2025-02-07,18:46:00,VALLE DE SAN GILBERTO 202  COLONIA  VALLE DE SAN MIGUEL 2 APODACA NL   HORA  18 44,
2025-02-07,18:49:00,GARZA GARCIA OTE PADRE MIER SUR  COLONIA  CENTRO DE APODACA APODACA NL   HORA   18 39,
2025-02-07,18:57:00,VALLE DE LOS MEZQUITES AV LAS PALMAS   COLONIA  VALLE DE LAS PALMAS 1 APODACA NL   HORA  18 47,
2025-02-07,19:21:00,VALLE DE SAN GILBERTO 202     COLONIA  VALLE DE SAN MIGUEL 2 APODACA NL     HORA   19 12,
2025-02-07,19:34:00,ALBERT SCHWEITZER KODAK ALBERT SCHWEITZER 422     COLONIA  LOS ROBLES APODACA NL     HORA   19 23,
2025-02-07,20:29:00,CIRUELO 530    COLONIA  LOS TREBOLES APODACA NL,
2025-02-07,21:44:00,JARILLA 421  COLONIA  BOSQUE REAL 1 APODACA NL,
2025-02-07,22:27:00,FRANCIA 536  COLONIA  NUEVO AMANECER 1 APODACA NL,
2025-02-07,22:43:00,MARRUECOS RUSIA  RUSIA 540  COLONIA  PRADOS DE LA CIENEGUITA APODACA NL,
2025-02-07,22:44:00,SAUCE 1252  COLONIA  EBANOS 11 APODACA NL,
2025-02-07,23:05:00,RIO LA SILLA RIO SENA    COLONIA  PUEBLO NUEVO 1 APODACA NL,
2025-02-07,23:19:00,RIO NILO 222      COLONIA  PUEBLO NUEVO 1 APODACA NL,
2025-02-08,01:34:00,DEL PINON 730    COLONIA  FRESNOS 4 APODACA NL,
2025-02-08,02:26:00,PUERTO LA PAZ 133    COLONIA  NUEVA MIXCOAC APODACA NL,
2025-02-08,03:06:00,MOISES SAENZ 312  COLONIA  VIEJO MEZQUITAL APODACA NL,
2025-02-08,03:36:00,HACIENDA LOS ENCINOS 446    COLONIA  LOS PINOS 5 APODACA NL,
2025-02-08,04:20:00,MAYAS 225  COLONIA  MILENIUM RESIDENCIAL APODACA NL,
2025-02-08,05:39:00,AV MIGUEL ALEMAN AV,
2025-02-08,06:48:00,ELIAS FLORES SUR GARZA GARCIA OTE  COLONIA  CENTRO DE APODACA APODACA NL,
2025-02-08,07:07:00,AV AFGANISTAN COSTA DE MARFIL  COLONIA  PRADOS DE LA CIENEGUITA APODACA NL   HORA   07 05,
2025-02-08,07:35:00,VERDI 525 MARIA GREEVER  COLONIA  LOS ROBLES APODACA NL     HORA   07 33,
2025-02-08,08:35:00,PRIV RIO SALADO 224 RIO MISSOURI  COLONIA  PUEBLO NUEVO 3 APODACA NL   HORA   08 32,
2025-02-08,09:54:00,AV GALAXIA 119 O PRIMERA   COLONIA  METROPLEX 1 APODACA NL COORDENADAS  25 78759   100 25538   HORA   09 53,
2025-02-08,10:27:00,RIO SANTIAGO 730 RIO LA PAZ  COLONIA  PUEBLO NUEVO 5 APODACA NL     HORA   10 26,
2025-02-08,10:30:00,CACTUS 555 IRLANDA  COLONIA  PASEO DE LAS PALMAS 3 APODACA NL   HORA   10 28,
2025-02-08,11:12:00,ARABIA 423 GASPAR CASTAÑO  COLONIA  LOMAS DEL PEDREGAL APODACA NL   HORA   11 11,
2025-02-08,11:58:00,VALLE DE GUADALAJARA 182B VALLE DE MATAHUALA  COLONIA  VALLE DE HUINALA 5 APODACA NL   HORA   11 57,
2025-02-08,12:31:00,MONTE DE LAS CRUCES 516 ALDAMA  COLONIA  U H INDEPENDENCIA CROC 1 APODACA NL   HORA   12 30,
2025-02-08,12:33:00,PALMERA 722 CAM REAL MEZQUITAL SANTA ROSA  COLONIA  EBANOS NORTE 2 APODACA NL   HORA   12 32,
2025-02-08,12:45:00,ALEJANDRO DUMAS 907 MANUEL AZUELA  COLONIA  SANTA CECILIA 1 APODACA NL   HORA   12 44,
2025-02-08,12:53:00,AV MIGUEL ALEMAN ESTARDO GUAJARDO  COLONIA  MUNICIPIO DE APODACA APODACA NL   HORA   12 51,
2025-02-08,13:00:00,VIOLETA 431 VERONICA   COLONIA  LOS VITRALES APODACA NL      HORA   12 58,
2025-02-08,13:11:00,JOSE G GARCIA 550 REYNALDO SANCHEZ  COLONIA  PARQUE INDUSTRIAL MILIMEX APODACA APODACA NL   HORA   13 09,
2025-02-08,13:15:00,DE LAS GALAXIAS 403 GARZA GARCIA OTE  COLONIA  CENTRO DE APODACA APODACA NL COODENADAS  25 78204   100 18056   HORA   13 09,
2025-02-08,13:31:00,PRIVADA OCOTLAN 400 OCOTLAN  COLONIA  NORIA NORTE FOM 39 APODACA NL     HORA   13 29,
2025-02-08,13:34:00,HACIENDA 2 RIOS PRIV COLOMBIA  COLONIA  LOS PINOS 5 APODACA NL COORDENADAS  25 7777   100 25583   HORA   13 32,
2025-02-08,14:20:00,DE LAS GALAXIAS 403 PRIV SATELITE  COLONIA  FUTURO APODACA APODACA NL   HORA   13 58,
2025-02-08,14:31:00,AV,
2025-02-08,15:09:00,DESIERTO SALADO DE UTAH 326  COLONIA  BALCONES DE HUINALA 2 APODACA NL   HORA,
2025-02-08,15:53:00,GUAYANA 114 KENIA  COLONIA  LOMAS DEL PEDREGAL APODACA NL     HORA   15 52,
2025-02-08,15:59:00,MATAMOROS PTE ESTARDO GUAJARDO	  COLONIA  CENTRO DE APODACA APODACA NL   HORA   15 43,
2025-02-08,17:41:00,MARIA IZQUIERDO 133 JOSE LUIS CUEVAS  COLONIA  LOS LIENZOS APODACA NL   HORA   17 41,
